name	singer	title	sex	url	year	singer_sex
אילן	אבי מסיקה	ריצ'רץ'_52	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2491&wrkid=12937	0	male
אסף	אבי מסיקה	שברים_56	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2491&wrkid=37481	0	male
אחי	אבי מסיקה	שכונת חיים_57	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2491&wrkid=12957	0	male
ברוך	אבי מסיקה	שכונת חיים_57	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2491&wrkid=12957	0	male
עלי	אבי מסיקה	שכונת חיים_57	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2491&wrkid=12957	0	male
נון	אבי מסיקה	תרקדי את הלילה_61	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2491&wrkid=29720	0	male
דוד	אבי סטרול	דור דורשיו_2	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=9100&wrkid=35270	0	male
תבל	אבי סטרול	דור דורשיו_2	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=9100&wrkid=35270	0	male
אשר	אבי סטרול	דור דורשיו_2	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=9100&wrkid=35270	0	male
יונה	אבי סינואני	חי השיר_19	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=31&wrkid=32321	0	male
אשר	אבי סינואני	כוכבים לא משקרים_25	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=31&wrkid=190	0	male
עלי	אבי סינואני	נסיכה_41	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=31&wrkid=18498	0	male
אשר	אבי סינואני	עלה קטן שלי_47	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=31&wrkid=8950	0	male
אורי	אבי עברי	עכשיו תורי_12	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=5009&wrkid=17728	0	male
חגי	אבי עברי	על הגג של שרלוט_13	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=5009&wrkid=24917	0	male
ברוך	אבי עברי	שיר שמח_14	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=5009&wrkid=18271	0	male
תקוה	אבי עדאקי	כל מה שצף_4	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11355&wrkid=25205	0	
משה	אבי עדאקי	קשה להיות משה_10	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11355&wrkid=25207	0	
אברהם	אבי עדאקי	קשה להיות משה_10	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11355&wrkid=25207	0	
שלמה	אבי עדאקי	קשה להיות משה_10	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11355&wrkid=25207	0	
יוסף	אבי עדאקי	קשה להיות משה_10	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11355&wrkid=25207	0	
דוד	אבי עדאקי	קשה להיות משה_10	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11355&wrkid=25207	0	
יונה	אבי עדאקי	קשה להיות משה_10	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=11355&wrkid=25207	0	
דוד	אבי פילטוב	ארבעה ראפרים_1	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2476&wrkid=26853	0	
ישי	אבי פילטוב	ארבעה ראפרים_1	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2476&wrkid=26853	0	
עזר	אבי פילטוב	שומו שמיים_3	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=2476&wrkid=7737	0	
ימין	אבי פרץ	בואו ונרקוד_9	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=32&wrkid=16413	0	
אשר	אבי פרץ	בלילה על הדשא_11	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=32&wrkid=679	0	
תבל	אבי פרץ	גשם אחרון_12	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=32&wrkid=845	0	
אשר	אבי פרץ	היה לי חבר היה לי אח_13	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=32&wrkid=1072	0	
דוד	אבי פרץ	יש עיר_21	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=32&wrkid=8016	0	
אברהם	אבי פרץ	לפעמים אני מרגיש שאני צריך כנפיים_28	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=32&wrkid=9807	0	
משה	אבי פרץ	לפעמים אני מרגיש שאני צריך כנפיים_28	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=32&wrkid=9807	0	
אשר	אבי פרץ	מיכלי_31	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=32&wrkid=14639	0	
תבל	אבי פרץ	מיס תבל_32	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=32&wrkid=8520	0	
אליהו	אבי פרץ	על כפיו יביא_36	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=32&wrkid=2546	0	
ברק	אבי קורן	אין מלחמות שמחות_5	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=33&wrkid=9001	0	male
אשר	אבי קורן	אם רוצים לרצות כשרוצים_8	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=33&wrkid=16737	0	male
אורי	אבי קורן	אני וכל הבנים_13	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=33&wrkid=16001	0	male
גד	אבי קורן	אני וכל הבנים_13	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=33&wrkid=16001	0	male
נתן	אבי קורן	אני וכל הבנים_13	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=33&wrkid=16001	0	male
עלי	אבי קורן	באביב את תשובי חזרה_20	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=33&wrkid=4366	0	male
תקוה	אבי קורן	הזכרון שלך_35	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=33&wrkid=27245	0	male
ימין	אבי קורן	הכל כחול_39	BM	https://shironet.mako.co.il/artist?type=lyrics&lang=1&prfid=33&wrkid=15242	0	male
